temperatura_atual,temperatura_maxima,temperatura_minima,umidade_relativa,pressao_atmosferica,velocidade_vento,direcao_vento,precipitacao_mm,visibilidade,cobertura_nuvens,indice_uv,sensacao_termica,ponto_orvalho,mes,estacao,hora_dia,tipo_residencia,ano_construcao,idade_imovel,valor_segurado,faixa_valor,material_construcao,cep_prefixo,regiao_metropolitana,risco_construcao,sinistro_ocorreu,coverage_type,data_sinistro,claim_probability,temperatura_diferencial,gradiente_pressao_24h,precipitacao_24h,precipitacao_7dias
17.8,21.7,14.0,91.6,994.0,41.7,252.1,22.7,9144.0,79.0,2.4,17.2,16.1,9,primavera,5,casa,1988,37,88854.83,baixo,alvenaria,06712,True,0.8,1,danos_eletricos,2025-09-08T05:36:25.081341,0.39,7.699999999999999,4.722333704775825,31.86890087139249,65.78076944005097
26.6,28.5,25.5,75.2,1010.7,6.7,346.8,0.0,8008.0,23.6,4.6,27.3,21.7,2,verao,16,apartamento,2011,14,560126.1,alto,alvenaria,93908,False,0.30000000000000004,0,danos_eletricos,2023-02-14T16:36:25.081341,0.3,3.0,-8.169133102472856,0.0,0.0
28.7,28.7,22.5,50.0,1009.7,5.8,166.2,0.0,11224.0,23.1,6.9,27.8,18.7,5,outono,10,apartamento,2004,21,424498.03,alto,alvenaria,82518,True,0.4,0,danos_eletricos,2024-05-25T10:36:25.081341,0.3,6.199999999999999,-1.0625305108682563,0.0,0.0
23.5,27.1,16.6,100.0,1009.0,67.3,29.1,20.4,6441.0,72.4,5.0,23.5,23.5,3,outono,6,casa,1993,32,75623.97,baixo,alvenaria,24905,True,0.8,1,danos_eletricos,2023-03-23T06:36:25.081341,0.95,10.5,3.5362663404337225,34.088959026066384,217.8600718566055
24.1,24.4,17.2,80.5,997.0,69.1,156.4,30.4,11299.0,98.9,5.0,22.9,20.2,5,outono,17,casa,1983,42,271771.57,medio,madeira,38928,False,0.7,1,danos_eletricos,2024-05-19T17:36:25.081341,0.95,7.199999999999999,-5.673469776602792,73.60539213431058,224.67736328890607
12.8,17.2,7.0,97.9,1002.8,46.3,271.8,28.1,11511.0,97.4,0.9,14.5,12.3,7,inverno,17,apartamento,2000,25,67011.87,baixo,alvenaria,01227,True,0.6000000000000001,1,danos_eletricos,2025-07-02T17:36:25.081341,0.95,10.2,11.574745844578088,63.95334308946299,325.52888404162064
23.7,28.0,22.1,57.8,1016.5,11.9,201.2,0.0,13758.0,13.8,3.8,22.9,15.2,10,primavera,22,apartamento,2017,8,703603.0,alto,alvenaria,38618,False,0.2,0,danos_eletricos,2023-10-10T22:36:25.081341,0.3,5.899999999999999,13.443111415569113,0.0,0.0
14.9,19.8,14.9,76.9,1017.8,6.2,80.6,0.0,8138.0,48.4,1.1,15.6,10.3,7,inverno,5,casa,1984,41,50459.33,baixo,alvenaria,46298,False,0.8,0,danos_eletricos,2025-07-10T05:36:25.081341,0.3,4.9,-11.424724061392887,0.0,0.0
26.7,30.6,24.8,94.9,999.0,49.4,174.7,27.8,6533.0,97.0,4.5,27.7,25.7,2,verao,17,apartamento,1997,28,513300.99,alto,alvenaria,07713,True,0.4,1,danos_eletricos,2024-02-07T17:36:25.081341,0.95,5.800000000000001,0.7866562537563477,82.08265169097173,175.83161537063134
12.4,16.3,4.6,78.7,1019.3,0.0,117.7,0.0,11334.0,32.2,2.2,13.7,8.1,7,inverno,3,sobrado,1984,41,142746.41,baixo,alvenaria,76039,False,0.8999999999999999,0,danos_eletricos,2023-07-17T03:36:25.081341,0.3,11.700000000000001,-7.646475103905736,0.0,0.0
35.4,37.6,28.8,56.2,1009.5,12.6,259.3,0.0,8705.0,42.6,8.4,35.7,26.6,11,primavera,11,apartamento,1990,35,295908.5,medio,alvenaria,03732,True,0.6000000000000001,0,danos_eletricos,2024-11-28T11:36:25.081341,0.3,8.8,-3.8754229781654645,0.0,0.0
14.2,17.2,9.9,50.0,1005.0,13.4,149.3,0.0,9179.0,27.7,1.6,16.2,4.2,6,inverno,9,apartamento,2014,11,373661.16,medio,alvenaria,90120,True,0.4,0,danos_eletricos,2023-06-18T09:36:25.081341,0.3,7.299999999999999,-2.684462058963538,0.0,0.0
29.5,31.9,26.6,30.0,1018.3,16.4,133.9,0.0,11232.0,16.3,6.2,31.5,15.5,8,inverno,14,casa,1975,50,71547.02,baixo,alvenaria,60721,True,0.8,0,danos_eletricos,2023-08-18T14:36:25.081341,0.3,5.299999999999997,-8.044408109351082,0.0,0.0
13.8,16.1,12.0,100.0,1000.2,46.4,86.0,28.4,7872.0,91.2,2.1,16.2,13.8,8,inverno,6,casa,1974,51,89452.38,baixo,alvenaria,20553,True,0.8,1,danos_eletricos,2025-08-07T06:36:25.081341,0.95,4.100000000000001,-6.0135807248384205,70.19093044238467,225.674759463335
30.3,32.4,24.2,63.2,1016.3,8.5,161.2,0.0,10348.0,40.9,7.4,32.1,22.9,11,primavera,18,casa,2000,25,243547.91,medio,alvenaria,28665,True,0.6000000000000001,0,danos_eletricos,2023-11-20T18:36:25.081341,0.3,8.2,-7.274326574634163,0.0,0.0
25.5,28.4,23.3,96.0,993.1,40.3,119.7,28.5,10756.0,78.6,4.2,27.0,24.7,9,primavera,0,apartamento,2022,3,1776855.41,premium,alvenaria,74020,False,0.15000000000000002,1,danos_eletricos,2023-09-29T00:36:25.081341,0.3,5.099999999999998,-20.927411011945367,72.51301902354817,375.0521134590078
6.8,7.0,5.9,100.0,982.9,43.8,12.9,33.6,7849.0,100.0,0.0,9.2,6.8,3,outono,5,casa,1997,28,145283.25,baixo,alvenaria,80199,True,0.7,1,danos_eletricos,2023-03-05T05:36:25.081341,0.39,1.0999999999999996,1.807986882409924,72.9381626281321,194.15599197237458
36.7,39.8,33.2,40.0,1005.0,9.4,245.9,0.0,7168.0,35.8,7.7,38.9,24.7,11,primavera,12,apartamento,2018,7,307932.5,medio,alvenaria,02671,True,0.30000000000000004,1,danos_eletricos,2023-11-27T12:36:25.081341,0.3,6.599999999999994,-9.422859289812127,0.0,0.0
13.5,16.7,10.4,80.0,1017.5,0.0,263.0,0.0,9721.0,25.9,1.3,13.8,9.5,7,inverno,3,casa,2012,13,1430947.89,premium,alvenaria,44825,False,0.35000000000000003,0,danos_eletricos,2023-07-12T03:36:25.081341,0.3,6.299999999999999,-7.668351361274005,0.0,0.0
20.5,21.4,13.9,90.0,1015.0,4.7,296.1,0.0,9948.0,45.1,4.0,23.1,18.5,12,verao,21,apartamento,1985,40,121147.1,baixo,alvenaria,05368,True,0.7,0,danos_eletricos,2022-12-10T21:36:25.081341,0.3,7.499999999999998,-14.665989874218013,0.0,0.0
24.8,28.4,19.8,71.6,1010.2,14.9,133.6,0.0,7665.0,29.4,5.0,23.3,19.1,1,verao,21,casa,1997,28,59385.85,baixo,alvenaria,72614,True,0.7,0,danos_eletricos,2023-01-31T21:36:25.081341,0.3,8.599999999999998,14.760634480531095,0.0,0.0
11.7,13.3,6.8,91.8,1014.3,0.0,3.3,0.0,8486.0,27.0,0.2,10.0,10.0,3,outono,5,casa,2008,17,200496.14,medio,alvenaria,98363,False,0.5,0,danos_eletricos,2025-03-06T05:36:25.081341,0.3,6.500000000000001,-4.9743085442415955,0.0,0.0
17.0,20.8,16.4,100.0,999.3,63.1,106.8,45.4,8789.0,100.0,2.1,17.2,17.0,1,verao,4,casa,2011,14,1201089.41,premium,mista,80759,True,0.35000000000000003,1,danos_eletricos,2023-01-24T04:36:25.081341,0.95,4.400000000000002,-1.2897745353687933,64.29912692392584,130.37551563848666
39.1,40.7,38.7,48.1,1015.3,4.9,136.8,0.0,9126.0,28.1,9.1,39.2,28.7,1,verao,13,casa,1988,37,128290.94,baixo,alvenaria,09523,True,0.8,0,danos_eletricos,2023-01-24T13:36:25.081341,0.3,2.0,-12.31474552516242,0.0,0.0
11.6,13.1,11.5,90.0,1006.0,19.4,220.4,0.0,7266.0,27.3,0.1,11.2,9.6,5,outono,20,sobrado,1991,34,74948.83,baixo,alvenaria,03905,True,0.8999999999999999,0,danos_eletricos,2023-05-03T20:36:25.081341,0.3,1.5999999999999996,-4.937188551609127,0.0,0.0
17.8,20.9,15.6,90.0,1016.3,6.4,20.4,26.6,8767.0,87.8,3.0,17.8,15.8,10,primavera,22,apartamento,2021,4,373802.2,medio,alvenaria,06724,True,0.30000000000000004,0,danos_eletricos,2023-10-13T22:36:25.081341,0.3,5.299999999999999,10.944877044536673,50.66743461190405,156.74870101362092
37.7,38.4,32.7,30.0,1012.4,0.0,18.5,0.0,9791.0,17.7,8.7,36.2,23.7,9,primavera,14,casa,2000,25,222196.09,medio,alvenaria,60112,True,0.6000000000000001,0,danos_eletricos,2025-09-22T14:36:25.081341,0.3,5.699999999999996,6.35239668385414,0.0,0.0
41.1,41.8,37.9,30.0,1017.3,0.0,293.4,0.0,6842.0,33.4,10.0,42.5,27.1,10,primavera,14,casa,1997,28,753383.6,alto,alvenaria,57279,False,0.5,0,danos_eletricos,2024-10-18T14:36:25.081341,0.3,3.8999999999999986,5.891298631743487,0.0,0.0
6.3,10.0,-1.1,100.0,991.6,72.8,284.6,38.8,11574.0,100.0,0.0,7.4,6.3,8,inverno,4,apartamento,1985,40,54908.87,baixo,alvenaria,01072,True,0.7,1,danos_eletricos,2024-08-13T04:36:25.081341,0.39,11.1,9.932478562398696,105.4181674435886,600.6235890878786
14.4,18.7,10.9,100.0,993.0,48.5,325.7,48.7,6000.0,100.0,1.2,12.4,14.4,2,verao,3,casa,2007,18,698415.0,alto,alvenaria,86605,False,0.4,1,danos_eletricos,2023-02-27T03:36:25.081341,0.3,7.799999999999999,3.111896577620941,142.9866506849352,424.01958532667106
24.1,28.1,22.0,100.0,996.0,71.8,302.3,46.3,8407.0,100.0,4.8,23.9,24.1,9,primavera,22,casa,2018,7,787662.02,alto,alvenaria,74312,False,0.30000000000000004,1,danos_eletricos,2025-09-18T22:36:25.081341,0.95,6.100000000000001,1.9209565210990789,111.53440048269822,532.4725760472751
24.8,27.8,17.8,98.4,988.0,52.0,202.3,47.4,14623.0,100.0,5.9,26.9,24.5,3,outono,1,apartamento,2010,15,154147.83,medio,madeira,35139,False,0.4,1,danos_eletricos,2025-03-30T01:36:25.081341,0.3,10.0,-4.502047289956163,62.240572565295686,392.8941516566192
27.9,29.7,21.0,96.2,989.6,59.6,312.6,74.4,5534.0,100.0,6.2,26.8,27.1,1,verao,6,casa,1977,48,386147.24,medio,alvenaria,25902,True,0.7,0,danos_eletricos,2025-01-30T06:36:25.081341,0.39,8.7,-1.9305242880926128,164.38079817841916,934.9360282738473
32.3,33.7,30.4,59.5,1012.9,4.4,166.0,0.0,14319.0,10.0,8.0,35.3,24.3,10,primavera,8,casa,2013,12,289455.68,medio,alvenaria,27143,True,0.5,1,danos_eletricos,2023-10-27T08:36:25.081341,0.3,3.3000000000000043,-5.8220132028406155,0.0,0.0
44.4,48.7,40.5,52.4,997.4,78.1,249.5,47.9,10378.0,100.0,10.8,45.9,34.9,12,verao,11,casa,2019,6,230003.69,medio,alvenaria,32611,True,0.4,1,danos_eletricos,2022-12-11T11:36:25.081341,0.95,8.200000000000003,-4.346554577745065,117.29166528754953,333.6673249679804
-0.8,0.6,-1.2,95.0,1011.0,7.9,354.7,0.0,8977.0,18.0,0.0,0.1,-1.8,7,inverno,19,casa,2016,9,1479013.21,premium,alvenaria,91998,True,0.25,1,danos_eletricos,2025-07-14T19:36:25.081341,0.3,1.7999999999999998,-7.251307851506378,0.0,0.0
18.4,22.0,17.6,100.0,994.3,76.3,172.9,39.9,10164.0,100.0,3.2,16.7,18.4,2,verao,4,casa,1973,52,253816.79,medio,alvenaria,83367,False,0.7,1,danos_eletricos,2023-02-25T04:36:25.081341,0.39,4.399999999999999,7.490659640536213,60.65009578194872,383.602121546962
24.0,26.6,20.2,80.0,1016.4,12.4,104.0,0.0,5142.0,36.2,4.5,26.6,20.0,11,primavera,4,casa,1989,36,204755.62,medio,alvenaria,53663,False,0.7,0,danos_eletricos,2023-11-14T04:36:25.081341,0.3,6.400000000000002,-6.108540543409142,0.0,0.0
30.6,32.8,29.6,70.2,1012.2,12.3,62.5,0.0,9000.0,32.2,7.3,30.5,24.6,11,primavera,8,sobrado,2016,9,609919.99,alto,madeira,33043,False,0.4,0,danos_eletricos,2022-11-08T08:36:25.081341,0.3,3.1999999999999957,-0.05156406379819445,0.0,0.0
27.2,30.6,21.9,44.1,1012.7,13.2,303.5,0.0,7860.0,15.7,5.0,25.5,16.0,8,inverno,10,casa,2000,25,62071.07,baixo,mista,33972,False,0.7,0,danos_eletricos,2023-08-09T10:36:25.081341,0.3,8.700000000000003,-4.301318213241714,0.0,0.0
18.7,19.0,11.4,90.0,1011.4,10.1,218.4,0.0,7426.0,34.6,4.1,19.4,16.7,1,verao,18,casa,1984,41,64006.9,baixo,madeira,09469,True,0.8,1,danos_eletricos,2025-01-18T18:36:25.081341,0.3,7.6,-6.5270603295194585,0.0,0.0
7.4,8.7,4.9,77.9,1007.6,5.6,31.2,22.8,10488.0,66.0,0.6,9.4,3.0,8,inverno,3,casa,2018,7,181680.75,medio,alvenaria,05809,True,0.4,1,danos_eletricos,2023-08-19T03:36:25.081341,0.3,3.799999999999999,-15.088107563587755,35.85025756727318,128.39304400064665
15.0,19.6,10.6,100.0,998.5,74.6,96.9,57.6,8236.0,100.0,1.7,15.8,15.0,11,primavera,6,apartamento,1998,27,234146.2,medio,alvenaria,01823,True,0.5,1,danos_eletricos,2022-11-13T06:36:25.081341,0.95,9.000000000000002,-3.2184613232746804,91.85126482827212,560.5292346993542
27.4,31.0,22.1,71.3,1010.5,13.0,64.1,0.0,13602.0,26.9,6.5,25.8,21.7,11,primavera,10,casa,1975,50,80366.79,baixo,madeira,80955,True,0.8,0,danos_eletricos,2022-11-15T10:36:25.081341,0.3,8.899999999999999,8.621699290973293,0.0,0.0
26.3,31.0,21.2,68.5,996.2,64.2,93.4,58.3,12009.0,100.0,5.7,29.3,20.0,8,inverno,10,casa,1979,46,137822.67,baixo,alvenaria,70896,True,0.8,1,danos_eletricos,2023-08-10T10:36:25.081341,0.95,9.8,-9.474035680007376,87.00572199239147,375.572875029696
32.8,33.6,28.6,46.9,1011.6,12.7,164.3,0.0,6562.0,30.2,7.6,34.2,22.2,4,outono,13,apartamento,2005,20,170245.52,medio,alvenaria,05649,True,0.4,1,danos_eletricos,2025-04-14T13:36:25.081341,0.3,5.0,-4.822910646180367,0.0,0.0
30.2,30.9,22.6,92.7,985.7,75.8,77.6,50.4,10573.0,100.0,7.5,33.0,28.8,1,verao,16,kitnet,2015,10,415520.93,alto,alvenaria,05866,True,0.25,1,danos_eletricos,2023-01-24T16:36:25.081341,0.39,8.299999999999997,6.383981553404899,147.14508205865138,708.6699975839199
8.3,10.7,1.0,67.5,1006.8,14.6,214.0,0.0,10242.0,43.2,0.0,7.9,1.8,8,inverno,3,kitnet,1985,40,228960.12,medio,alvenaria,02928,True,0.6499999999999999,0,danos_eletricos,2025-08-04T03:36:25.081341,0.3,9.7,-4.165923729817859,0.0,0.0
20.1,25.1,17.3,67.6,1018.2,15.1,316.7,11.3,13940.0,41.9,3.0,22.6,13.7,8,inverno,8,sobrado,1995,30,150473.69,medio,alvenaria,54305,False,0.7,0,danos_eletricos,2023-08-30T08:36:25.081341,0.3,7.800000000000001,-1.7127083375216945,28.25907125162553,87.65623940959077
1.5,2.3,-5.7,90.0,1016.5,0.0,303.2,0.0,13038.0,49.1,0.0,0.1,-0.5,8,inverno,4,apartamento,2021,4,725074.12,alto,alvenaria,08772,True,0.2,0,danos_eletricos,2025-08-10T04:36:25.081341,0.3,8.0,-13.58004085895309,0.0,0.0
11.4,14.7,9.8,79.8,1017.8,10.7,7.9,0.0,8705.0,25.5,1.3,10.4,7.3,6,inverno,19,apartamento,2002,23,130580.02,baixo,alvenaria,61672,True,0.6000000000000001,1,danos_eletricos,2024-06-19T19:36:25.081341,0.3,4.899999999999999,-3.5317136916809275,0.0,0.0
13.4,17.7,5.5,90.0,1013.2,12.9,116.6,0.0,11332.0,39.0,0.6,13.3,11.4,11,primavera,18,sobrado,1989,36,139862.77,baixo,alvenaria,04633,True,0.8999999999999999,0,danos_eletricos,2022-11-04T18:36:25.081341,0.3,12.2,0.948322000067312,0.0,0.0
42.4,45.0,36.4,37.6,1013.3,17.7,357.6,47.8,14641.0,100.0,9.6,44.7,29.9,2,verao,13,casa,1974,51,226732.97,medio,alvenaria,75617,False,0.7,0,danos_eletricos,2024-02-14T13:36:25.081341,0.3,8.600000000000001,-1.2431511444982581,77.90090176214822,211.8007180500114
41.1,45.9,40.1,83.7,1012.6,54.8,132.7,47.8,8836.0,100.0,9.4,42.4,37.8,2,verao,13,apartamento,1996,29,370168.29,medio,alvenaria,01682,True,0.5,1,danos_eletricos,2025-02-19T13:36:25.081341,0.95,5.799999999999997,-8.14806250219961,66.27139466828415,376.8079927715276
12.6,16.1,10.7,100.0,994.1,52.1,238.5,59.9,7480.0,100.0,0.6,11.3,12.6,11,primavera,4,kitnet,2020,5,397909.91,medio,madeira,07172,True,0.35,0,danos_eletricos,2023-11-01T04:36:25.081341,0.3,5.400000000000002,-3.3770965117741953,119.32523775134841,572.7615325278742
11.5,15.2,7.0,100.0,990.3,79.4,14.5,32.4,5269.0,100.0,0.7,10.1,11.5,9,primavera,21,casa,1992,33,304377.76,medio,alvenaria,80804,True,0.7,0,danos_eletricos,2023-09-08T21:36:25.081341,0.39,8.2,-6.453070917617748,48.70741797876337,331.18068429203447
14.7,15.8,12.6,74.6,1016.1,8.9,95.5,0.0,10853.0,33.6,2.6,13.7,9.6,7,inverno,23,casa,1998,27,363076.74,medio,madeira,36300,False,0.6000000000000001,0,danos_eletricos,2024-07-15T23:36:25.081341,0.3,3.200000000000001,-0.2595526471712415,0.0,0.0
37.5,39.3,30.8,40.0,1019.3,5.9,357.9,0.0,10105.0,12.7,8.8,39.2,25.5,2,verao,13,apartamento,1981,44,103202.15,baixo,alvenaria,02815,True,0.7,1,danos_eletricos,2023-02-27T13:36:25.081341,0.3,8.499999999999996,-1.695102295218761,0.0,0.0
21.2,21.5,16.6,92.0,986.4,74.7,351.8,34.6,6864.0,95.1,3.3,20.8,19.6,11,primavera,17,casa,2019,6,349366.06,medio,alvenaria,03365,True,0.4,0,danos_eletricos,2023-11-15T17:36:25.081341,0.3,4.899999999999999,3.547444381630098,59.51726394363076,288.77142564604077
11.5,11.7,10.2,100.0,985.2,43.9,274.2,45.8,7533.0,100.0,1.3,13.5,11.5,9,primavera,6,casa,1976,49,133894.43,baixo,alvenaria,84449,False,0.8,0,danos_eletricos,2023-09-17T06:36:25.081341,0.39,1.5,-20.304288563272497,133.5051427620785,738.4287131219371
27.0,29.4,23.7,80.7,995.0,59.2,314.7,78.1,9275.0,100.0,5.9,29.0,23.2,12,verao,5,sobrado,2019,6,277692.05,medio,alvenaria,28493,True,0.5,1,danos_eletricos,2024-12-30T05:36:25.081341,0.95,5.699999999999999,8.63725934343882,108.61737019477093,477.55652465287693
21.5,22.3,15.0,61.5,1014.0,11.8,341.3,0.0,11153.0,32.2,3.0,20.5,13.8,7,inverno,8,apartamento,1996,29,104688.21,baixo,alvenaria,63958,False,0.6000000000000001,0,danos_eletricos,2024-07-21T08:36:25.081341,0.3,7.300000000000001,-5.343954556357015,0.0,0.0
11.2,14.3,8.8,93.0,1009.5,17.8,267.7,0.0,10418.0,43.6,0.5,11.9,9.8,5,outono,18,casa,1995,30,366878.48,medio,alvenaria,86188,False,0.6000000000000001,0,danos_eletricos,2023-05-31T18:36:25.081341,0.3,5.5,5.554868306373042,0.0,0.0
18.6,22.6,16.2,80.0,1015.1,11.6,212.6,0.0,13831.0,37.4,3.0,21.4,14.6,4,outono,21,casa,2006,19,123879.31,baixo,alvenaria,21296,True,0.6000000000000001,0,danos_eletricos,2024-04-22T21:36:25.081341,0.3,6.400000000000002,7.931666790292512,0.0,0.0
41.6,43.0,35.3,30.0,1019.7,6.3,108.2,48.0,8159.0,100.0,10.0,42.2,27.6,1,verao,11,casa,2007,18,368088.0,medio,alvenaria,76439,False,0.5,0,danos_eletricos,2023-01-19T11:36:25.081341,0.3,7.700000000000003,1.7854755070070332,85.65030227501393,509.74227761347356
-1.6,2.0,-6.0,95.0,1008.7,27.8,4.1,33.2,13880.0,78.4,0.0,-2.9,-2.6,6,inverno,6,casa,2004,21,123444.82,baixo,alvenaria,84787,False,0.7,0,danos_eletricos,2024-06-30T06:36:25.081341,0.3,8.0,9.102323126342654,57.63359244723559,262.5959327072069
15.6,15.8,14.0,81.9,995.6,49.1,40.9,40.0,8806.0,98.5,2.8,15.7,11.9,8,inverno,14,casa,1991,34,390310.0,medio,alvenaria,86032,False,0.7,1,danos_eletricos,2023-08-25T14:36:25.081341,0.95,1.8000000000000007,7.852439837528282,92.19521942872645,420.0868025387607
13.7,15.1,12.2,82.5,1018.0,6.7,132.6,26.7,10848.0,76.5,1.6,14.0,10.2,10,primavera,3,casa,2010,15,764156.38,alto,alvenaria,92711,True,0.4,0,danos_eletricos,2023-10-31T03:36:25.081341,0.3,2.9000000000000004,-8.013356978648998,65.73263930144984,437.33504781775036
21.2,21.6,16.5,52.5,1002.7,13.5,340.6,0.0,10214.0,32.5,4.3,22.0,11.7,6,inverno,14,casa,1978,47,120348.68,baixo,alvenaria,99838,False,0.8,1,danos_eletricos,2023-06-10T14:36:25.081341,0.3,5.100000000000001,-1.562295444423424,0.0,0.0
15.7,16.9,8.2,100.0,986.2,53.8,239.6,45.4,8995.0,100.0,2.8,18.3,15.7,11,primavera,4,casa,2022,3,1499449.78,premium,alvenaria,05290,True,0.25,1,danos_eletricos,2024-11-14T04:36:25.081341,0.3,8.7,-3.4600527663151386,127.76968829057246,719.5248701042776
13.6,14.9,9.9,90.0,1015.4,12.2,355.6,0.0,7173.0,30.5,1.9,12.5,11.6,3,outono,19,sobrado,2018,7,673964.92,alto,alvenaria,01702,True,0.4,0,danos_eletricos,2025-03-14T19:36:25.081341,0.3,5.0,-16.961845104775573,0.0,0.0
34.2,34.3,30.6,77.1,1003.3,78.2,347.6,52.9,5396.0,100.0,8.7,36.5,29.6,4,outono,10,casa,1973,52,135394.92,baixo,alvenaria,28433,True,0.8,1,danos_eletricos,2024-04-03T10:36:25.081341,0.95,3.6999999999999957,-19.12252647828956,86.33973370124275,319.89084651033744
40.9,42.6,40.5,53.0,997.3,62.2,38.4,43.9,12646.0,100.0,10.6,42.5,31.5,1,verao,13,casa,2020,5,746107.07,alto,alvenaria,42622,True,0.30000000000000004,1,danos_eletricos,2024-01-01T13:36:25.081341,0.95,2.1000000000000014,4.020841026167883,73.77191582668306,336.5677501483652
9.1,13.2,8.1,70.4,1007.4,10.9,62.4,0.0,13006.0,13.2,0.7,7.3,3.2,6,inverno,3,casa,2022,3,231348.35,medio,madeira,06847,True,0.4,0,danos_eletricos,2023-06-30T03:36:25.081341,0.3,5.1,-9.740733114771086,0.0,0.0
